"filename", "language", "Log", "C", "JSON", "C++", "YAML", "arm-debugger.arm", "CMake", "Markdown", "comment", "blank", "total"
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q15_ref_nonsquare.c", "C", 0, 60, 0, 0, 0, 0, 0, 0, 17, 7, 84
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q7_ref.c", "C", 0, 51, 0, 0, 0, 0, 0, 0, 18, 4, 73
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q7_ref_nonsquare.c", "C", 0, 57, 0, 0, 0, 0, 0, 0, 18, 4, 79
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_depthwise_separable_conv_HWC_q7_ref.c", "C", 0, 50, 0, 0, 0, 0, 0, 0, 18, 3, 71
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_depthwise_separable_conv_HWC_q7_ref_nonsquare.c", "C", 0, 55, 0, 0, 0, 0, 0, 0, 18, 3, 76
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_mat_q7_vec_q15_opt_ref.c", "C", 0, 87, 0, 0, 0, 0, 0, 0, 17, 17, 121
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_mat_q7_vec_q15_ref.c", "C", 0, 24, 0, 0, 0, 0, 0, 0, 17, 3, 44
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q15_opt_ref.c", "C", 0, 87, 0, 0, 0, 0, 0, 0, 17, 16, 120
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q15_ref.c", "C", 0, 24, 0, 0, 0, 0, 0, 0, 17, 3, 44
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q7_opt_ref.c", "C", 0, 101, 0, 0, 0, 0, 0, 0, 17, 21, 139
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q7_ref.c", "C", 0, 24, 0, 0, 0, 0, 0, 0, 17, 3, 44
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_nn_mult_ref.c", "C", 0, 34, 0, 0, 0, 0, 0, 0, 17, 8, 59
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_pool_ref.c", "C", 0, 74, 0, 0, 0, 0, 0, 0, 17, 6, 97
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_relu_ref.c", "C", 0, 20, 0, 0, 0, 0, 0, 0, 17, 6, 43
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\fully_connected_testing_weights.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 8
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\ref_functions.h", "C++", 0, 0, 0, 187, 0, 0, 0, 0, 38, 26, 251
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\arm_nnexamples_nn_test.cpp", "C++", 0, 0, 0, 526, 0, 0, 0, 0, 55, 221, 802
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\arm_nnexamples_nn_test.h", "C++", 0, 0, 0, 59, 0, 0, 0, 0, 0, 20, 79
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_nn_activations_q15.c", "C", 0, 34, 0, 0, 0, 0, 0, 0, 55, 13, 102
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_nn_activations_q7.c", "C", 0, 30, 0, 0, 0, 0, 0, 0, 54, 8, 92
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_relu_q15.c", "C", 0, 36, 0, 0, 0, 0, 0, 0, 53, 18, 107
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_relu_q7.c", "C", 0, 38, 0, 0, 0, 0, 0, 0, 53, 20, 111
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_1x1_HWC_q7_fast_nonsquare.c", "C", 0, 118, 0, 0, 0, 0, 0, 0, 89, 29, 236
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q15_basic.c", "C", 0, 112, 0, 0, 0, 0, 0, 0, 76, 20, 208
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q15_fast.c", "C", 0, 137, 0, 0, 0, 0, 0, 0, 90, 29, 256
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q15_fast_nonsquare.c", "C", 0, 142, 0, 0, 0, 0, 0, 0, 95, 29, 266
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_RGB.c", "C", 0, 137, 0, 0, 0, 0, 0, 0, 115, 28, 280
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_basic.c", "C", 0, 120, 0, 0, 0, 0, 0, 0, 86, 25, 231
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_basic_nonsquare.c", "C", 0, 124, 0, 0, 0, 0, 0, 0, 80, 25, 229
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_fast.c", "C", 0, 248, 0, 0, 0, 0, 0, 0, 122, 39, 409
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_fast_nonsquare.c", "C", 0, 236, 0, 0, 0, 0, 0, 0, 105, 39, 380
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_depthwise_conv_u8_basic_ver1.c", "C", 0, 128, 0, 0, 0, 0, 0, 0, 84, 28, 240
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_depthwise_separable_conv_HWC_q7.c", "C", 0, 283, 0, 0, 0, 0, 0, 0, 95, 41, 419
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_depthwise_separable_conv_HWC_q7_nonsquare.c", "C", 0, 280, 0, 0, 0, 0, 0, 0, 91, 41, 412
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_nn_mat_mult_kernel_q7_q15.c", "C", 0, 104, 0, 0, 0, 0, 0, 0, 56, 28, 188
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_nn_mat_mult_kernel_q7_q15_reordered.c", "C", 0, 68, 0, 0, 0, 0, 0, 0, 52, 19, 139
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_mat_q7_vec_q15.c", "C", 0, 96, 0, 0, 0, 0, 0, 0, 68, 36, 200
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_mat_q7_vec_q15_opt.c", "C", 0, 220, 0, 0, 0, 0, 0, 0, 124, 60, 404
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q15.c", "C", 0, 95, 0, 0, 0, 0, 0, 0, 65, 34, 194
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q15_opt.c", "C", 0, 177, 0, 0, 0, 0, 0, 0, 104, 52, 333
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q7.c", "C", 0, 94, 0, 0, 0, 0, 0, 0, 68, 37, 199
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q7_opt.c", "C", 0, 286, 0, 0, 0, 0, 0, 0, 136, 63, 485
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_nn_mult_q15.c", "C", 0, 47, 0, 0, 0, 0, 0, 0, 71, 30, 148
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_nn_mult_q7.c", "C", 0, 31, 0, 0, 0, 0, 0, 0, 67, 22, 120
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_nntables.c", "C", 0, 225, 0, 0, 0, 0, 0, 0, 61, 12, 298
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_q7_to_q15_no_shift.c", "C", 0, 36, 0, 0, 0, 0, 0, 0, 70, 29, 135
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_q7_to_q15_reordered_no_shift.c", "C", 0, 33, 0, 0, 0, 0, 0, 0, 89, 24, 146
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\PoolingFunctions\arm_pool_q7_HWC.c", "C", 0, 276, 0, 0, 0, 0, 0, 0, 122, 63, 461
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\SoftmaxFunctions\arm_softmax_q15.c", "C", 0, 40, 0, 0, 0, 0, 0, 0, 67, 14, 121
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\NN\Source\SoftmaxFunctions\arm_softmax_q7.c", "C", 0, 38, 0, 0, 0, 0, 0, 0, 70, 14, 122
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Include\cmsis_os2.h", "C++", 0, 0, 0, 275, 0, 0, 0, 0, 341, 141, 757
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Include\os_tick.h", "C++", 0, 0, 0, 18, 0, 0, 0, 0, 40, 14, 72
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Source\os_systick.c", "C", 0, 72, 0, 0, 0, 0, 0, 0, 35, 26, 133
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Source\os_tick_gtim.c", "C", 0, 94, 0, 0, 0, 0, 0, 0, 54, 40, 188
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Source\os_tick_ptim.c", "C", 0, 82, 0, 0, 0, 0, 0, 0, 48, 36, 166
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Template\cmsis_os.h", "C++", 0, 0, 0, 407, 0, 0, 0, 0, 390, 126, 923
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS2\Template\cmsis_os1.c", "C", 0, 256, 0, 0, 0, 0, 0, 0, 33, 73, 362
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\CMSIS\RTOS\Template\cmsis_os.h", "C++", 0, 0, 0, 228, 0, 0, 0, 0, 347, 124, 699
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\Legacy\stm32_hal_legacy.h", "C++", 0, 0, 0, 3305, 0, 0, 0, 0, 616, 454, 4375
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\Legacy\stm32l4xx_hal_can_legacy.h", "C++", 0, 0, 0, 247, 0, 0, 0, 0, 372, 131, 750
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32_assert_template.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 33, 6, 54
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal.h", "C", 0, 331, 0, 0, 0, 0, 0, 0, 274, 122, 727
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_adc.h", "C++", 0, 0, 0, 522, 0, 0, 0, 0, 1326, 170, 2018
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_adc_ex.h", "C++", 0, 0, 0, 587, 0, 0, 0, 0, 716, 121, 1424
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_can.h", "C++", 0, 0, 0, 356, 0, 0, 0, 0, 377, 127, 860
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_comp.h", "C++", 0, 0, 0, 326, 0, 0, 0, 0, 391, 107, 824
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_conf_template.h", "C++", 0, 0, 0, 290, 0, 0, 0, 0, 110, 77, 477
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_cortex.h", "C++", 0, 0, 0, 186, 0, 0, 0, 0, 181, 56, 423
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_crc.h", "C++", 0, 0, 0, 78, 0, 0, 0, 0, 213, 52, 343
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_crc_ex.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 95, 28, 151
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_cryp.h", "C++", 0, 0, 0, 238, 0, 0, 0, 0, 368, 128, 734
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_cryp_ex.h", "C++", 0, 0, 0, 29, 0, 0, 0, 0, 68, 29, 126
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dac.h", "C++", 0, 0, 0, 223, 0, 0, 0, 0, 276, 113, 612
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dac_ex.h", "C++", 0, 0, 0, 143, 0, 0, 0, 0, 95, 51, 289
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dcmi.h", "C++", 0, 0, 0, 223, 0, 0, 0, 0, 340, 122, 685
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_def.h", "C++", 0, 0, 0, 108, 0, 0, 0, 0, 75, 29, 212
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dfsdm.h", "C++", 0, 0, 0, 491, 0, 0, 0, 0, 329, 75, 895
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dfsdm_ex.h", "C++", 0, 0, 0, 16, 0, 0, 0, 0, 54, 22, 92
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dma.h", "C++", 0, 0, 0, 433, 0, 0, 0, 0, 275, 154, 862
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dma2d.h", "C++", 0, 0, 0, 263, 0, 0, 0, 0, 342, 115, 720
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dma_ex.h", "C++", 0, 0, 0, 111, 0, 0, 0, 0, 114, 60, 285
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_dsi.h", "C++", 0, 0, 0, 583, 0, 0, 0, 0, 611, 184, 1378
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_exti.h", "C++", 0, 0, 0, 616, 0, 0, 0, 0, 145, 98, 859
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_firewall.h", "C++", 0, 0, 0, 100, 0, 0, 0, 0, 193, 59, 352
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_flash.h", "C++", 0, 0, 0, 430, 0, 0, 0, 0, 484, 115, 1029
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_flash_ex.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 79, 21, 126
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_flash_ramfunc.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 46, 14, 75
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_gfxmmu.h", "C++", 0, 0, 0, 130, 0, 0, 0, 0, 155, 49, 334
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_gpio.h", "C++", 0, 0, 0, 116, 0, 0, 0, 0, 161, 47, 324
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_gpio_ex.h", "C++", 0, 0, 0, 498, 0, 0, 0, 0, 397, 166, 1061
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_hash.h", "C++", 0, 0, 0, 215, 0, 0, 0, 0, 297, 119, 631
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_hash_ex.h", "C++", 0, 0, 0, 58, 0, 0, 0, 0, 83, 35, 176
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_hcd.h", "C++", 0, 0, 0, 129, 0, 0, 0, 0, 147, 48, 324
"c:\Users\mrpat\OneDrive\Documents\ECE3130\Hardware\ece3130_project\src\STM32CubeMX\Target_1\STM32CubeMX\Drivers\STM32L4xx_HAL_Driver\Inc\stm32l4xx_hal_i2c.h", "C++", 0, 0, 0, 326, 0, 0, 0, 0, 396, 117, 839
